mode,ox/red,error,control changes,counter inc.,Ns,time/s,control/V,Voltage(V),Current(A),<I>/mA,dQ/mA.h,I Range,Pwe/W,Rwe/Ohm,Power density(W/cm2)
2,0,0,1,0,1,252482.663504568,0.54516542,0.54575753,28.171852734375,-28171.852734375,-19.2668026872782,26,-15.375001,0.019372441,0.6150000305534499
2,0,0,1,0,1,252482.665504569,0.54506534,0.54566216,28.1858984375,-28185.8984375,-19.2824615188754,26,-15.379978,0.019359402,0.615199128917875
2,0,0,1,0,1,252482.66750457,0.54496527,0.5454905,28.1873736328125,-28187.3736328125,-19.2981211702426,26,-15.375945,0.0193523,0.6150377814659883
2,0,0,1,0,1,252482.66950457,0.54486525,0.54545236,28.1964818359375,-28196.4818359375,-19.3137858817226,26,-15.379837,0.019344695,0.6151935024443697
2,0,0,1,0,1,252482.67150457,0.54476517,0.54533792,28.201926953125,-28201.926953125,-19.3294536184848,26,-15.37958,0.019336903,0.615183207384365
2,0,0,1,0,1,252482.67350457,0.54466516,0.54508996,28.2089503906249,-28208.9503906249,-19.3451252569396,26,-15.376415,0.019323299,0.6150566256027085
2,0,0,1,0,1,252482.675504569,0.54456508,0.54529977,28.202945703125,-28202.945703125,-19.36079355924,26,-15.37906,0.019334851,0.615162392209462
2,0,0,1,0,1,252482.67750457,0.54446501,0.54499459,28.2021830078125,-28202.1830078125,-19.3764614373867,26,-15.370037,0.019324554,0.6148014866179096
2,0,0,1,0,1,252482.679504571,0.54436499,0.54482293,28.22253671875,-28222.53671875,-19.3921406240186,26,-15.376286,0.019304534,0.6150514058856785
2,0,0,1,0,1,252482.681504572,0.54426491,0.54482293,28.230069140625,-28230.069140625,-19.4078239948954,26,-15.380389,0.019299384,0.6152155593319159
2,0,0,1,0,1,252482.683504573,0.54416484,0.54461312,28.173684375,-28173.684375,-19.4234760411193,26,-15.343759,0.019330561,0.61375032597456
2,0,0,1,0,1,252482.685504572,0.54406482,0.54457498,28.1987220703125,-28198.7220703125,-19.43914199674,26,-15.356318,0.019312045,0.6142527402986395
2,0,0,1,0,1,252482.687504572,0.54396474,0.54461312,28.2291021484375,-28229.1021484375,-19.4548248303988,26,-15.37394,0.019292612,0.6149575758343699
2,0,0,1,0,1,252482.689504572,0.54386467,0.54428893,28.2405513671875,-28240.5513671875,-19.4705140251688,26,-15.371019,0.019273311,0.6148407794502609
2,0,0,1,0,1,252482.691504571,0.54376465,0.54428893,28.281008203125,-28281.008203125,-19.4862256955247,26,-15.39304,0.01924574,0.6157215877680051
2,0,0,1,0,1,252482.693504572,0.54366457,0.54428893,28.297497265625,-28297.497265625,-19.5019465260369,26,-15.402015,0.019234525,0.6160805803353984
2,0,0,1,0,1,252482.695504574,0.5435645,0.5440219,28.3208544921875,-28320.8544921875,-19.517680332786,26,-15.407166,0.019209234,0.6162866028185351
2,0,0,1,0,1,252482.697504575,0.54346448,0.54394561,28.34584140625,-28345.84140625,-19.533428021154,26,-15.418596,0.019189609,0.6167438397874365
2,0,0,1,0,1,252482.699504576,0.54336441,0.54394561,28.3604451171875,-28360.4451171875,-19.5491838231289,26,-15.426539,0.019179728,0.617061584765603
2,0,0,1,0,1,252482.701504575,0.54326433,0.5437358,28.3895021484375,-28389.5021484375,-19.5649557676818,26,-15.436389,0.019152706,0.6174555464912953
2,0,0,1,0,1,252482.703504575,0.54316431,0.54383117,28.4011556640625,-28401.1556640625,-19.5807341868441,26,-15.445434,0.019148206,0.6178173485655695
2,0,0,1,0,1,252482.705504575,0.54306424,0.54364043,28.4067525390625,-28406.7525390625,-19.5965157155985,26,-15.443059,0.019137718,0.6177223666095811
2,0,0,1,0,1,252482.707504574,0.54296422,0.54343063,28.4146906249999,-28414.6906249999,-19.6123016544006,26,-15.441413,0.019124988,0.6176565291039516
2,0,0,1,0,1,252482.709504575,0.54286414,0.54346877,28.4226296875,-28422.6296875,-19.6280920037929,26,-15.446812,0.019120988,0.6178724638572445
2,0,0,1,0,1,252482.711504576,0.54276407,0.54329711,28.4400855468749,-28440.0855468749,-19.6438920504509,26,-15.451416,0.019103216,0.6180566514307961
2,0,0,1,0,1,252482.713504578,0.54266405,0.5430873,28.4455814453125,-28445.5814453125,-19.6596951508198,26,-15.448434,0.01909215,0.6179373609625946
2,0,0,1,0,1,252482.715504578,0.54256397,0.54327804,28.4193238281249,-28419.3238281249,-19.6754836627556,26,-15.439594,0.0191165,0.6175837818987597
2,0,0,1,0,1,252482.717504577,0.5424639,0.54295379,28.448737109375,-28448.737109375,-19.6912885156202,26,-15.446349,0.019085338,0.6178539853699521
2,0,0,1,0,1,252482.719504577,0.54236388,0.54282027,28.4806949218749,-28480.6949218749,-19.7071111230421,26,-15.459899,0.019059235,0.6183959402911905
2,0,0,1,0,1,252482.721504577,0.54226381,0.54291564,28.49621640625,-28496.21640625,-19.7229423530768,26,-15.471042,0.019052202,0.6188416627111089
2,0,0,1,0,1,252482.723504577,0.54216373,0.54264861,28.52415390625,-28524.15390625,-19.7387891039448,26,-15.478593,0.019024178,0.6191436987461053
2,0,0,1,0,1,252482.725504578,0.54206371,0.54268676,28.5375875,-28537.5875,-19.7546433183546,26,-15.486971,0.01901656,0.61947883594366
2,0,0,1,0,1,252482.727504579,0.54196364,0.54270583,28.5452216796876,-28545.2216796876,-19.7705017737582,26,-15.491658,0.019012144,0.619666328968354
2,0,0,1,0,1,252482.72950458,0.54186356,0.54234344,28.55433046875,-28554.33046875,-19.7863652896002,26,-15.486254,0.018993387,0.6194501525327475
2,0,0,1,0,1,252482.73150458,0.54176354,0.54234344,28.559621875,-28559.621875,-19.8022317455464,26,-15.489123,0.018989868,0.61956494291147
2,0,0,1,0,1,252482.73350458,0.54166347,0.54228622,28.5711744140625,-28571.1744140625,-19.8181046191358,26,-15.493754,0.018980186,0.6197501669585068
2,0,0,1,0,1,252482.73550458,0.54156339,0.54207641,28.5767208984375,-28576.7208984375,-19.8339805741054,26,-15.490767,0.018969161,0.619630650967879
2,0,0,1,0,1,252482.737504579,0.54146338,0.54217178,28.560537890625,-28560.537890625,-19.8498475387322,26,-15.484717,0.018983249,0.6193887066367041
2,0,0,1,0,1,252482.739504579,0.5413633,0.54182845,28.5933095703125,-28593.3095703125,-19.8657327100646,26,-15.492669,0.018949484,0.6197067441941035
2,0,0,1,0,1,252482.741504581,0.54126328,0.5418666,28.6277109375,-28627.7109375,-19.8816369930507,26,-15.512401,0.018928045,0.6204960156594376
2,0,0,1,0,1,252482.743504582,0.54116321,0.54177123,28.6494404296876,-28649.4404296876,-19.8975533477599,26,-15.521442,0.01891036,0.6208577032161432
2,0,0,1,0,1,252482.745504583,0.54106313,0.54161865,28.6498980468749,-28649.8980468749,-19.9134699569179,26,-15.517319,0.018904733,0.6206927641114407
2,0,0,1,0,1,252482.747504582,0.54096311,0.5415042,28.6539189453125,-28653.9189453125,-19.9293888001254,26,-15.516217,0.018898085,0.6206486982138516
2,0,0,1,0,1,252482.749504582,0.54086304,0.54135162,28.6862318359375,-28686.2318359375,-19.9453255949388,26,-15.529338,0.018871479,0.6211735230432136
2,0,0,1,0,1,252482.751504582,0.54076296,0.54116088,28.705418359375,-28705.418359375,-19.9612730482808,26,-15.534249,0.018852221,0.6213699784051012
2,0,0,1,0,1,252482.753504581,0.54066294,0.54125625,28.7189552734375,-28718.9552734375,-19.9772280223476,26,-15.544314,0.018846655,0.6217725614087403
2,0,0,1,0,1,252482.755504582,0.54056287,0.54102737,28.7362056640625,-28736.2056640625,-19.9931925799648,26,-15.547073,0.018827377,0.6218829509682736
2,0,0,1,0,1,252482.757504583,0.54046279,0.54081756,28.739613671875,-28739.613671875,-20.0091590315707,26,-15.542888,0.018817844,0.6217155096546432
2,0,0,1,0,1,252482.759504584,0.54036278,0.54097015,28.7445503906249,-28744.5503906249,-20.0251282257981,26,-15.549944,0.018819921,0.6219977494599565
2,0,0,1,0,1,252482.761504585,0.5402627,0.54070312,28.759461328125,-28759.461328125,-20.0411057034457,26,-15.55033,0.018800877,0.6220132187854612
2,0,0,1,0,1,252482.763504585,0.54016262,0.54076034,28.7661279296876,-28766.1279296876,-20.0570868845438,26,-15.555581,0.01879851,0.6222232447896544
2,0,0,1,0,1,252482.765504585,0.54006261,0.54076034,28.7592060546875,-28759.2060546875,-20.0730642208068,26,-15.551838,0.018803034,0.6220735217705148
2,0,0,1,0,1,252482.767504585,0.53996253,0.54039794,28.738596875,-28738.596875,-20.0890301068745,26,-15.530278,0.018803908,0.6212111419896175
