mode,ox/red,error,control changes,counter inc.,Ns,time/s,control/V,Voltage(V),<I>/mA,Current(A),dQ/mA.h,I Range,Pwe/W,Rwe/Ohm,Power density(W/cm2)
2,0,0,0,0,1,240.017993936635,0.82894254,0.82931322,-1520.77522547105,1.52077522547105,-0.520250169116338,26,-1.261199,0.54532266,0.050447959965264896
2,0,0,0,0,1,240.021193936554,0.82884252,0.82927507,-1525.95567321777,1.5259556732177701,-0.521606574159198,26,-1.265437,0.54344636,0.050617479908982535
2,0,0,1,0,1,240.024593936468,0.82874244,0.82923692,-1529.18676757812,1.52918676757812,-0.523050806038538,26,-1.2680582,0.54227316,0.050722325010049446
2,0,0,0,0,1,240.027993936382,0.82864237,0.82914156,-1532.56932157628,1.53256932157628,-0.524498232565773,26,-1.2707169,0.54101408,0.05082867672399594
2,0,0,0,0,1,240.031193936301,0.82854235,0.82906526,-1537.37374877929,1.53737374877929,-0.525864787009133,26,-1.2745832,0.53927374,0.050983326669955066
2,0,0,1,0,1,240.034593936216,0.82844228,0.82885545,-1541.16044347426,1.54116044347426,-0.527320327414406,26,-1.2773992,0.53781259,0.0510959693159223
2,0,0,0,0,1,240.03799393613,0.82834226,0.82879823,-1545.83020737591,1.54583020737591,-0.528780278159035,26,-1.2811813,0.53615087,0.051247253590147486
2,0,0,0,0,1,240.041193936049,0.82824218,0.82862657,-1548.28295898437,1.54828295898437,-0.530156529678132,26,-1.2829484,0.53519064,0.051317935907706766
2,0,0,1,0,1,240.044593935963,0.82814211,0.82847399,-1552.95466883042,1.5529546688304199,-0.531623208999421,26,-1.2865826,0.53348237,0.05146330203100266
2,0,0,0,0,1,240.047993935877,0.82804209,0.82843584,-1556.69643267463,1.55669643267463,-0.533093422235912,26,-1.2896231,0.5321756,0.05158492467311242
2,0,0,0,0,1,240.051193935796,0.82794201,0.82835954,-1559.22397613525,1.55922397613525,-0.534479399103588,26,-1.2915981,0.53126401,0.05166392222513466
2,0,0,1,0,1,240.05459393571,0.82784194,0.8282451,-1563.13235294117,1.56313235294117,-0.535955690688874,26,-1.2946568,0.5298624,0.05178626847899978
